contact_external_id,portal_id,vendor_id,type_id,detail_url,title,description,street,house_number,zip_code,city,latitude,longitude,price,living_space_area,land_area,rs_category_id,price_value,advertiser_id
"136","12","8","1","https://icasa.ch/10-rooms-to-buy-appenzell-ausserrhoden-mittelland-gais-9056-gais-1736066.html","10 Rooms  to buy in Gais. Exklusive Villa mit spektakulärer Weitsicht und gehobenem Ausbau","Exklusive Villa mit spektakulärer Weitsicht und gehobenem AusbauAn erstklassiger Wohnlage in Gais präsentieren wir Ihnen eine Residenz von unvergleichlicher Eleganz und Ausdruckskraft. Auf einem privaten, grosszügigen Grundstück von 1'444 Quadratmetern besticht diese Villa mit 378 Quadratmetern Nettowohnfläche, verteilt auf drei Ebenen und einem Wohnambiente auf höchstem Niveau. Errichtet im Jahr 2011, vereint die Liegenschaft zeitlose Architektur mit modernster Bauqualität und überzeugt durch ihre privilegierte, unverbaubare Hanglage mit perfekter Südausrichtung sowie durch einen unvergleichlichen Panoramablick auf den Alpstein und den Säntis. Das architektonische Konzept verbindet ein grosszügiges 6.5-Zimmer-Haupthaus mit einer eigenständigen 3.5-Zimmer-Einliegerwohnung, die über einen separaten Eingang und eine private Terrasse verfügt. Diese klare Trennung der Wohnbereiche eröffnet flexible Möglichkeiten - sei es für Mehrgenerationenwohnen, die stilvolle Unterbringung von Gästen oder ein repräsentatives Homeoffice. Hochwertige Natursteinbeläge und schönes Doussieparkett verleihen den Räumen eine erhabene Atmosphäre, während grossflächige Fensterfronten mit dreifach verglasten Holz-Alu-Rahmen nicht nur für ein lichtdurchflutetes Raumgefühl sorgen, sondern zugleich Sicherheit und Energieeffizienz auf höchstem Niveau gewährleisten. Der Wohn- und Essbereich wird durch ein zentrales Cheminée geprägt, das Wärme, Behaglichkeit und architektonische Finesse harmonisch miteinander verbindet. Die angrenzende, offene Küche erfüllt mit modernsten Geräten höchste kulinarische Ansprüche und avanciert zum Treffpunkt für Genuss und Gastlichkeit. Drei luxuriös ausgestattete Bäder, darunter ein Bad mit integrierter Sauna, schaffen private Rückzugsorte und einen Ort zur Entspannung. Die Schlafzimmer sind lichtdurchflutet und grosszügig dimensioniert, teilweise mit direktem Zugang zum Badezimmer und bieten dadurch maximalen Komfort. Eine offene Galerie sowie ein weitläufiger Estrich auf der selben Etage bieten zusätzlichen Raum für Individualität und grosszügige Staumöglichkeiten. Der Aussenbereich fügt sich nahtlos in das Gesamtbild ein und offenbart auf einer Fläche von 944 Quadratmetern einen weitläufigen Garten, der dank seiner unverbaubaren Lage ein Höchstmass an Privatsphäre gewährleistet und mit einer spektakulären Aussicht begeistert. Eine Doppelgarage mit direktem Zugang ins Haus sowie mehrere Aussenstellplätze runden das Gesamtangebot ab. Diese Villa ist ein Meisterwerk des modernen Wohnens, das Exklusivität, Privatsphäre und eine herausragende Lage vereint. Ein Zuhause, das seinen Bewohnern ein Leben auf höchstem Niveau garantiert. Wir bitten um Ihr Verständnis, dass wir im Interesse der Privatsphäre der Eigentümerschaft nur qualifizierte Besichtigungen mit entsprechendem Finanzierungsnachweis ermöglichen können.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/9056-25-2","Gais","","9056","Gais","47.3675181","9.4673559","CHF 3’590’000.–","378","1’444","11","3590000",""
"131","12","8","1","https://icasa.ch/4.5-rooms-apartment-to-buy-thurgau-munchwilen-aadorf-8355-aadorf-1705923.html","4.5 Rooms Apartment to buy in Aadorf. Attraktive 4.5-Zimmer-Wohnung","Attraktive 4.5-Zimmer-WohnungDiese helle und familienfreundliche 4.5-Zimmer-Wohnung befindet sich an zentraler und ruhiger Wohnlage in Aadorf. Die Wohnung verfügt über einen offenen Wohn- und Essbereich mit angrenzender Küche und einem gemütlichen Balkon.Das Raumangebot umfasst drei geräumige Schlafzimmer, eine im Jahr 2020 renovierte Nasszelle mit Dusche sowie eine separate Toilette. Zusätzlicher Stauraum ist durch ein Kellerabteil und einen eigenen Estrich im Dachgeschoss gewährleistet.Die Liegenschaft ist gepflegt: Die Gasheizung wurde 2019 erneuert und der Lift im Jahr 2023 ersetzt. Ein Garagenplatz kann für CHF 30'000.- dazu erworben werden.Zögern Sie nicht und kontaktieren Sie uns noch heute für einen unverbindlichen Besichtigungstermin!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/8355-25-1","Aadorf","","8355","Aadorf","47.4893862","8.9053441","CHF 500’000.–","91","","7","500000",""
"132","12","8","1","https://icasa.ch/6.5-rooms-to-buy-vaud-broye-vully-avenches-1580-donatyre-1705028.html","6.5 Rooms  to buy in Donatyre. Villa familiale pleine de potentiel","Villa familiale pleine de potentielDans un écrin de verdure à quelques minutes d'Avenches, cette maison familiale offre bien plus qu'un simple lieu de vie : elle invite à la projection, à la création, à l'évolution. Située à Donatyre, dans un quartier calme et résidentiel à proximité immédiate des commodités, elle conjugue parfaitement accessibilité et tranquillité. Ne vous laissez pas freiner par la proximité de la route : c'est un cocon paisible et lumineux qui s'ouvre à vous. Construite en 1985 et pleine de potentiel, cette villa séduit par ses volumes généreux, son charme chaleureux et sa grande flexibilité d'aménagement. Que vous soyez en quête d'un cadre de vie familial, d'un lieu à transformer en maison plurifamiliale ou d'un espace comprenant un appartement indépendant, ce bien saura s'adapter à vos besoins. À l'intérieur, le rez-de-chaussée accueille une belle pièce de vie ouverte baignée de lumière, avec cheminée, une cuisine aménagée avec plan de travail en granit, deux chambres spacieuses, une salle de bain et un coin buanderie avec accès extérieur, parfait pour un atelier d'artiste ou un espace de bricolage. À l'étage, une 2e salle de bain, un coin bureau et 2 chambres vous accueillent. Les hauteurs sous plafond et la grande pièce de 37m2 ouvrent la voie à de nombreuses possibilités : chambres supplémentaires, ou même la création d'un logement indépendant avec cuisine et séjour. Le jardin arboré entoure la maison d'une atmosphère bucolique, et offre un véritable havre de paix à l'abri des regards. Une terrasse exposée sud-est permet de profiter pleinement de chaque rayon de soleil. Le grenier, accessible et aménageable, prolonge encore les possibilités d'agrandissement. Enfin, deux cabanons de jardin et plusieurs places de parc complètent l'extérieur, avec la possibilité de créer un couvert ou un garage selon vos besoins. Un bien rare sur le marché, stratégiquement situé entre Fribourg, Morat Payerne et même Neuchâtel, très bien desservi par les transports publics et les axes routiers. L'endroit est paisible en dehors des heures de trafic, proche d'une zone agricole et parfaitement adapté à un projet familial ambitieux ou à une vision à long terme. À découvrir sans tarder pour celles et ceux qui recherchent une maison à réinventer selon leurs envies.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1580-25-4A family villa with lots of potentialIn a green setting just a few minutes from Avenches, this family home offers much more than just a place to live: it's an invitation to project, create and grow. Located in Donatyre, in a quiet, residential area within easy reach of all amenities, it offers the perfect combination of accessibility and tranquillity. Don't be put off by the proximity of the road: this is a bright, peaceful cocoon. Built in 1985 and bursting with potential, this villa will win you over with its generous volumes, warm charm and flexible layout. Whether you're looking for a family living environment, a place to convert into a multi-family home or a space with an independent flat, this property will suit your needs. Inside, the ground floor features a beautiful, light-filled open-plan living room with fireplace, a fitted kitchen with granite worktop, two spacious bedrooms, a bathroom and a laundry area with outside access, perfect for an artist's studio or DIY space. Upstairs, you'll find a 2nd bathroom, a study area and 2 bedrooms. The high ceilings and large 37m2 room open up a host of possibilities: additional bedrooms, or even the creation of a separate dwelling with kitchen and living room. The tree-lined garden surrounds the house in a bucolic atmosphere, providing a haven of peace away from prying eyes. A south-east-facing terrace makes the most of every ray of sunshine. The attic, which can be accessed and converted, offers even more scope for ext...","Donatyre","","1580","Donatyre","46.883333","7.05","CHF 895’000.–","220","826","11","895000",""
"116","12","8","1","https://icasa.ch/3.5-rooms-apartment-to-buy-vaud-lavaux-oron-puidoux-1070-puidoux-1689096.html","3.5 Rooms Apartment to buy in Puidoux. Bel appartement Minergie de 3,5 pièces au calme absolu","Bel appartement Minergie de 3,5 pièces au calme absoluIdéalement situé dans un quartier résidentiel récent de Puidoux à proximité des commerces, et des moyens de transports, ce très bel appartement d'une surface habitable nette de près de 90m² et présentant un état d'entretien impeccable est une opportunité à saisir immédiatement !Au coeur d'un environnement verdoyant et proche du Golf du Lavaux, l'appartement profite d'une orientation traversante est-ouest et d'une distribution harmonieuse, chacune des parties jour et nuit disposant d'un balcon.La partie jour accueille un grand salon et une cuisine semi-ouverte tout équipée donnant tous deux accès au balcon.La partie nuit dispose de deux chambres de bonnes tailles et de deux salles de bains, l'une équipée d'une douche et l'autre d'une baignoire et d'un branchement lave-lingeUne place de garage en souterrain complète ce bien.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1070-25-4Beautiful, quiet 3.5-room Minergie flatIdeally located in a recent residential area of Puidoux, close to shops and transport links, this beautiful, immaculately maintained flat offers almost 90 m² of net living space, and is an opportunity that must be snapped up immediately!Set in a leafy environment close to the Golf du Lavaux, the flat has an east-west aspect and a harmonious layout, with each of the day and night areas having a balcony.The living area comprises a large living room and a fully-equipped semi-open-plan kitchen, both with access to the balcony.The sleeping area has two good-sized bedrooms and two bathrooms, one with a shower and the other with a bath and washing machine connection.An underground garage space completes this property.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/1070-25-4","Puidoux","","1070","Puidoux","46.5131333","6.7825318","CHF 800’000.–","89","","7","800000",""
"134","12","8","1","https://icasa.ch/6.5-rooms-maisonette-to-buy-luzern-sursee-ruswil-6017-ruswil-1657516.html","6.5 Rooms Maisonette to buy in Ruswil. Dachwohnung mit fantastischer Bergsicht","Dachwohnung mit fantastischer BergsichtErleben Sie das unvergleichliche Wohnerlebnis in dieser charmanten Wohnung mit fantastischer Bergsicht. Eingebettet in eine ruhige und sonnige Lage bietet dieses Zuhause eine herrlich helle Wohnatmosphäre, die zum Entspannen einlädt.Mit einer grosszügigen Wohnfläche von 195 m², verteilt auf zwei Etagen, beherbergt diese Wohnung insgesamt 6,5 Zimmer, darunter vier geräumige Schlafzimmer und zwei moderne Badezimmer, eigener Waschmaschine und einen Balkon auf jeder Etage. Die ungestörte und unverbaute Aussicht sorgt für eine ruhige Atmosphäre, ideal für Familien, die das Leben in vollen Zügen geniessen möchten.Die Gemeinde Ruswil überzeugt mit einem intakten Dorfleben sowie einem vielfältigen Kultur-, Sport- und Freizeitangebot und einem attraktiven Naherholungsgebiet. Diese Wohnung ist das ideale Zuhause für Personen und Familien, die die verschiedenen Facetten des Lebens geniessen und ihren eigenen Wohntraum realisieren möchten.Lassen Sie sich diese einmalige Gelegenheit nicht entgehen. Kontaktieren Sie uns noch heute, um einen Besichtigungstermin zu vereinbaren und die Vorzüge dieser einzigartigen Dachwohnung persönlich zu erleben!  Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/6017-25-1","Ruswil","","6017","Ruswil","47.0839774","8.1263258","CHF 1’090’000.–","195","","3","1090000",""
"116","12","8","1","https://icasa.ch/5.5-rooms-row-house-to-buy-vaud-nyon-gilly-1182-gilly-1820236.html","5.5 Rooms Row-house to buy in Gilly. Superbe maison villageoise entièrement rénovée avec jardin indépendant","Superbe maison villageoise entièrement rénovée avec jardin indépendantIdéalement située au c?ur du village de Gilly, cette superbe maison villageoise, rénovée avec soin, conjugue le charme de l'ancien et le confort contemporain. Répartie sur trois niveaux, elle offre de généreux volumes ainsi qu'une organisation des espaces pensée pour un quotidien à la fois pratique et convivial.Le rez-de-chaussée comprend une entrée accueillante, une spacieuse cuisine entièrement équipée avec coin repas, ainsi qu'un séjour-salle à manger chaleureux, mis en valeur par des poutres apparentes et des murs en pierre. Ce niveau est complété par un WC visiteurs, un réduit et une cave facilement accessible.Au premier étage, vous trouverez trois belles chambres, dont une avec mezzanine, une pièce polyvalente qui accueillera un bureau confortable ainsi qu'une salle de bains moderne avec douche à l'italienne.Les combles aménagés abritent une magnifique suite parentale comprenant un espace nuit, un dressing, une salle de bains, un bureau et un petit salon, le tout offrant une vue imprenable sur le lac et le Massif du Mont-Blanc.À l'extérieur, un charmant jardin d'environ 80 m², agrémenté d'une terrasse couverte à l'arrière de la maison, invite à profiter pleinement de moments de détente et de convivialité en plein air. Deux places de stationnement complètent également ce bien devant la maison.Idéalement située à proximité immédiate des écoles, des commerces, des transports publics et des accès autoroutiers, cette propriété pleine de caractère offre un cadre de vie privilégié au c?ur de La Côte, idéal pour une famille.Adresse exacte disponible sur demande.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1182-26-1","Gilly","","1182","Gilly","46.4536845","6.3024099","CHF 1’500’000.–","216","114","111","1500000",""
"131","12","8","1","https://icasa.ch/5.5-rooms-row-house-to-buy-zurich-dietikon-uitikon-8142-uitikon-waldegg-1819739.html","5.5 Rooms Row-house to buy in Uitikon Waldegg. Sonniges Wohnglück: 5.5-Zimmer-Reihenhaus mit traumhaftem Garten","Sonniges Wohnglück: 5.5-Zimmer-Reihenhaus mit traumhaftem GartenIn der steuergünstigen Gemeinde Uitikon Waldegg erwartet Sie dieses gepflegte 5.5-Zimmer-Reihenhaus, das den zeitlosen Charme der 60er-Jahre mit moderner, nachhaltiger Technik verbindet. Die Liegenschaft befindet sich in einer beliebten, ruhigen Nachbarschaft und bietet mit vier lichtdurchfluteten Schlafzimmern sowie einem offenen Wohn-/Essbereich ideale Voraussetzungen für Familien oder Paare.Das Haus wurde laufend unterhalten und präsentiert sich in einem sehr guten Zustand. Ein besonderes Highlight ist die energetische Ausstattung: Dank eigener Photovoltaikanlage mit Batteriespeicher und Wärmepumpenboiler profitieren Sie von nachhaltig reduzierten Nebenkosten. Im Untergeschoss bietet zudem ein praktischer Bastelraum vielseitige Nutzungsmöglichkeiten. Der hochwertige und pflegeleichte Aussenbereich lädt dank perfekter Besonnung bis in die Abendstunden zum Verweilen ein. Ein Garagenplatz sowie ein Aussenparkplatz runden dieses attraktive Angebot ab. Die Lage verbindet das Beste aus zwei Welten: Die hervorragende Infrastruktur und die Nähe zur Stadt Zürich treffen hier auf den hohen Erholungswert des Uetlibergs. Ob Spaziergänge, Sport oder einfach Durchatmen ? die Natur beginnt direkt vor Ihrer Haustür. Zögern Sie nicht und kontaktieren Sie uns noch heute für einen unverbindlichen Besichtigungstermin!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/8142-26-1","Uitikon Waldegg","","8142","Uitikon Waldegg","47.3649595","8.4622879","CHF 1’890’000.–","114","297","111","1890000",""
"131","12","8","1","https://icasa.ch/4.5-rooms-apartment-to-buy-zurich-dielsdorf-niederweningen-8166-niederweningen-1819186.html","4.5 Rooms Apartment to buy in Niederweningen. Neuwertige 4.5-Zimmer-Wohnung mit Südwestbalkon","Neuwertige 4.5-Zimmer-Wohnung mit SüdwestbalkonIn der attraktiven Gemeinde Niederweningen erwartet Sie diese stilvolle 4.5-Zimmer-Wohnung, deren moderner Ausbaustandard und lichtdurchflutetes Ambiente sofort begeistern. Hochwertiger Parkettboden zieht sich durch sämtliche Wohnräume und verleiht der Immobilie eine zeitlose Eleganz.Den Mittelpunkt der Wohnung bildet der grosszügige, offene Wohn-/Essbereich. Die moderne Küche mit zentraler Kochinsel fügt sich hier harmonisch ein und lädt zu kulinarischen Abenden sowie geselligem Beisammensein ein. Das Raumangebot umfasst drei helle Zimmer, wovon das Hauptschlafzimmer über ein eigenes Bad en suite verfügt. Eine zweite Nasszelle ergänzt das durchdachte Layout perfekt.Ein besonderes Highlight ist der grosszügige Südwestbalkon, welcher dank seiner optimalen Ausrichtung bis in die Abendstunden zahlreiche Sonnenstunden garantiert. Die zentrale Lage bietet zudem kurze Wege: Öffentlicher Verkehr, Einkaufsmöglichkeiten und Schulen befinden sich in bequemer Gehdistanz. Zur Wohnung kann ein Tiefgaragenplatz für CHF 40'000.- dazugekauft werden.Zögern Sie nicht und kontaktieren Sie uns noch heute für einen unverbindlichen Besichtigungstermin!Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/8166-26-2","Niederweningen","","8166","Niederweningen","47.5046106","8.3777556","CHF 880’000.–","102","","7","880000",""
"116","12","8","1","https://icasa.ch/2.5-rooms-apartment-to-buy-vaud-lausanne-lausanne-1010-lausanne-1818405.html","2.5 Rooms Apartment to buy in Lausanne. Superb modern 2.5-room apartment with terrace in Lausanne","Superb modern 2.5-room apartment with terrace in LausanneIdeally located close to public transport and amenities, this beautiful, modern 2.5-room flat with a net living area of 56 m² is an excellent opportunity not to be missed.Perfect as a first purchase or as a rental investment, it comprises a spacious, bright living room with a fully equipped open-plan kitchen, opening onto a pleasant terrace surrounded by greenery. A comfortable bedroom and a bathroom with bathtub complete this property.Benefiting from recent construction, this flat guarantees remarkable energy performance thanks to an efficient pellet boiler.A visit is a must!Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/1010-26-3Superbe 2,5 pièces moderne avec terrasse à LausanneIdéalement situé à proximité immédiate des transports en commun et des commodités, ce très bel appartement moderne de 2,5 pièces, offrant une surface habitable nette de 56 m², représente une excellente opportunité à saisir. Parfait pour un premier achat ou comme investissement locatif, il se compose d'un spacieux séjour lumineux avec une cuisine ouverte entièrement équipée, donnant accès à une agréable terrasse entourée de verdure. Une chambre confortable ainsi qu'une salle de bain avec baignoire complètent ce bien. Bénéficiant d'une construction récente, cet appartement garantit des performances énergétiques remarquables grâce à une chaudière à pellets performante. Une visite s'impose sans tarder !Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1010-26-3","Lausanne","","1010","Lausanne","46.5376186","6.6539665","CHF 695’000.–","56","","7","695000",""
"11","12","8","1","https://icasa.ch/3.5-rooms-apartment-to-buy-vaud-nyon-chavannes-de-bogis-1279-chavannes-de-bogis-1817308.html","3.5 Rooms Apartment to buy in Chavannes-de-Bogis. Votre futur appartement de standing livré fin 2026!","Votre futur appartement de standing livré fin 2026!Nouveau projet de construction à Chavannes-de-Bogis, la Résidence EsmeraldaComposé de deux élégants immeubles de trois niveaux, le projet compte 20 appartements de haut standing, à même de satisfaire les propriétaires les plus exigeants. Les bâtiments sont harmonieusement disposés au milieu d'une parcelle richement arborée d'essences indigènes, favorisant la biodiversité. Havre de paix propice à la détente et aux rencontres, le parc est sillonné par des cheminements piétons et accueille une place de jeux pour enfants.Chaque appartement est doté d'une confortable loggia, permettant de profiter des extérieurs en toute saison. Les lots situés au rez-de-chaussée bénéficient d'une belle terrasse et d'un agréable jardin. Lumineux et chaleureux, les logements comptent une ou plusieurs chambres spacieuses ainsi qu'une cuisine ouverte sur le séjour et les espaces extérieurs.Les finitions de chaque appartement sont au gré du preneur, avec un grand choix de matériaux et d'équipements de qualité, proposés par des fournisseurs suisses. Un atout qui permet à chaque résident de concevoir un habitat à son image, selon ses goûts et désirs.Budget sanitaire de 17'000.- CHF TTCBudget cuisine de 20'000.- CHF TTCBudget carrelage & parquet de 80.- CHF/m2Place de stationnement obligatoire 45'000.- CHF / place - en sus du prixNe manquez pas l'occasion de faire de cet endroit votre chez-vous !Plus d'informations sur https://residence-esmeralda.neho.ch/Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1279-26-5","Chavannes-de-Bogis","","1279","Chavannes-de-Bogis","46.3435262","6.1621477","CHF 1’290’000.–","98","","7","1290000",""
"11","12","8","1","https://icasa.ch/3.5-rooms-apartment-to-buy-vaud-nyon-chavannes-de-bogis-1279-chavannes-de-bogis-1817306.html","3.5 Rooms Apartment to buy in Chavannes-de-Bogis. Appartement de standing - emménagement possible en décembre 2026 !","Appartement de standing - emménagement possible en décembre 2026 !Nouveau projet de construction à Chavannes-de-Bogis, la Résidence EsmeraldaComposé de deux élégants immeubles de trois niveaux, le projet compte 20 appartements de haut standing, à même de satisfaire les propriétaires les plus exigeants. Les bâtiments sont harmonieusement disposés au milieu d'une parcelle richement arborée d'essences indigènes, favorisant la biodiversité. Havre de paix propice à la détente et aux rencontres, le parc est sillonné par des cheminements piétons et accueille une place de jeux pour enfants.Chaque appartement est doté d'une confortable loggia, permettant de profiter des extérieurs en toute saison. Les lots situés au rez-de-chaussée bénéficient d'une belle terrasse et d'un agréable jardin. Lumineux et chaleureux, les logements comptent une ou plusieurs chambres spacieuses ainsi qu'une cuisine ouverte sur le séjour et les espaces extérieurs.Les finitions de chaque appartement sont au gré du preneur, avec un grand choix de matériaux et d'équipements de qualité, proposés par des fournisseurs suisses. Un atout qui permet à chaque résident de concevoir un habitat à son image, selon ses goûts et désirs. Budget sanitaire de 17'000.- CHF TTCBudget cuisine de 20'000.- CHF TTCBudget carrelage & parquet de 80.- CHF/m2Place de stationnement obligatoire 45'000.- CHF / place - en sus du prixNe manquez pas l'occasion de faire de cet endroit votre chez-vous !Plus d'informations sur https://residence-esmeralda.neho.ch//Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1279-26-1","Chavannes-de-Bogis","","1279","Chavannes-de-Bogis","46.3435262","6.1621477","CHF 1’160’000.–","87","","7","1160000",""
"47","12","8","1","https://icasa.ch/5-rooms-chalet-to-buy-vaud-jura-nord-vaudois-le-chenit-1348-le-brassus-1816016.html","5 Rooms Chalet to buy in Le Brassus. Magnifique Chalet au Brassus","Magnifique Chalet au BrassusDécouvrez ce magnifique chalet niché dans un endroit calme, idéal pour les familles à la recherche d'un lieu de vie paisible et lumineux. Construit avec des matériaux de qualité, ce bien offre une ambiance chaleureuse et accueillante qui saura séduire ses futurs habitants.Bénéficiant d'une exposition Sud-Ouest, cette maison de trois niveaux propose une vue dégagée et sans vis-à-vis, permettant de profiter pleinement de la lumière naturelle. Avec ses 180 m² de surface habitable, elle comprend cinq pièces spacieuses dont quatre chambres confortables ainsi qu'une salle de bain avec double espace (bain et douche indépendant) et une salle d'eau pour vos invités.L'indépendance est à l'honneur grâce à son garage privatif, tandis que le jardin offre un espace extérieur agréable pour se détendre ou organiser des activités en plein air. La générosité des 1042 m² de terrain fait de cette propriété un véritable havre de paix.Ne manquez pas l'opportunité de visiter cette demeure exceptionnelle. Contactez-nous dès aujourd'hui pour organiser une visite et découvrir par vous-même tout le charme que ce chalet a à offrir.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1348-26-2","Le Brassus","","1348","Le Brassus","46.5818107","6.2116248","CHF 1’160’000.–","263","1’042","11","1160000",""
"135","12","8","1","https://icasa.ch/5-rooms-row-house-to-buy-jura-delemont-haute-sorne-2853-courfaivre-1814223.html","5 Rooms Row-house to buy in Courfaivre. Maison familiale ? 140 m² avec jardin, exposition sud et garage","Maison familiale ? 140 m² avec jardin, exposition sud et garageDécouvrez cette maison pleine de charme, idéale pour les familles à la recherche d'un cadre de vie paisible, lumineux et fonctionnel. Bénéficiant d'une exposition plein sud, elle profite d'une luminosité naturelle optimale tout au long de la journée, sublimée par un jardin privatif propice à la détente et aux moments conviviaux. En excellent état d'entretien, cette propriété développe une surface habitable nette de 140 m², répartie sur trois niveaux, offrant une organisation des espaces fluide et bien pensée. Elle se compose de cinq pièces spacieuses, dont deux salles de bains, assurant confort et praticité au quotidien pour toute la famille. Implantée sur un terrain de 367 m², la maison bénéficie d'une vue dégagée sans vis-à-vis. Le jardin constitue un véritable atout pour profiter des beaux jours, organiser des repas en extérieur ou créer un espace de jeux pour les enfants. Un garage indépendant complète ce bien et apporte une solution de stationnement sécurisé.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/2853-25-1Family Home ? 140 m² with Garden, South-Facing Exposure and GarageDiscover this charming home, ideal for families seeking a peaceful, bright, and functional living environment.Benefiting from full southern exposure, it enjoys optimal natural light throughout the day, enhanced by a private garden perfect for relaxation and convivial moments.In excellent condition, this property offers a net living area of 140 m² spread over three levels, featuring a smooth and well-designed layout. It comprises five spacious rooms, including two bathrooms, ensuring comfort and practicality for everyday family life.Set on a 367 m² plot, the house enjoys an unobstructed view with no overlooking neighbors. The garden is a true asset, ideal for enjoying sunny days, hosting outdoor meals, or creating a play area for children.A detached garage completes the property and provides secure parking.Exact address available upon registration on neho.ch.INTERESTED IN VISITING THE PROPERTY? PLEASE REGISTER FIRST : https://neho.ch/d/2853-25-1Einfamilienhaus ? 140 m² mit Garten, Südausrichtung und GarageEntdecken Sie dieses charmante Haus, ideal für Familien, die ein ruhiges, helles und funktionales Wohnumfeld suchen.Dank der Südausrichtung profitiert die Immobilie den ganzen Tag über von optimaler natürlicher Sonneneinstrahlung, ergänzt durch einen privaten Garten, der zum Entspannen und zu geselligen Momenten einlädt.In ausgezeichnetem Pflegezustand bietet diese Immobilie eine Wohnfläche von 140 m² auf drei Ebenen mit einer durchdachten und harmonischen Raumaufteilung. Sie umfasst fünf großzügige Zimmer, darunter zwei Badezimmer, die Komfort und Praktikabilität im Alltag gewährleisten.Auf einem 367 m² großen Grundstück gelegen, genießt das Haus einen freien Blick ohne direkte Nachbarn. Der Garten stellt einen echten Mehrwert dar ? ideal für sonnige Tage, Mahlzeiten im Freien oder als Spielfläche für Kinder.Eine separate Garage rundet dieses Angebot ab und sorgt für eine sichere Parkmöglichkeit.Genaue Adresse verfügbar nach Registrierung auf neho.ch.AN EINER BESICHTIGUNG INTERESSIERT? BITTE ANMELDEN: https://neho.ch/d/2853-25-1","Courfaivre","","2853","Courfaivre","47.3311613","7.2758243","CHF 620’000.–","140","367","111","620000",""
"47","12","8","1","https://icasa.ch/4.5-rooms-bifamiliar-house-to-buy-vaud-jura-nord-vaudois-rovray-1463-rovray-1814222.html","4.5 Rooms Bifamiliar-house to buy in Rovray. Charmante maison individuelle","Charmante maison individuelleNichée dans un quartier résidentiel calme et agréable, cette maison offre un cadre de vie idéal pour celles et ceux qui recherchent tranquillité et qualité de vie. Grâce à son orientation sud-ouest, elle profite d'une belle luminosité naturelle tout au long de la journée et bénéficie d'une vue dégagée sur un espace vert, créant une atmosphère particulièrement paisible. Répartie sur trois niveaux, la propriété propose 4.5 pièces aux volumes confortables, comprenant trois chambres accueillantes ainsi qu'une salle de bains fonctionnelle. Bien que des travaux de rénovation soient à prévoir, elle représente une excellente opportunité pour créer un lieu de vie personnalisé et révéler tout son potentiel. À l'extérieur, un spacieux jardin offre un cadre verdoyant propice à la détente et aux moments en plein air, tandis qu'un garage indépendant complète agréablement les prestations. Idéalement située, la maison permet de profiter de la proximité des commodités tout en conservant le calme d'un environnement résidentiel. Une belle occasion de donner vie à votre projet et de façonner une maison qui vous ressemble. Contactez-nous dès aujourd'hui pour organiser une visite et découvrir tout le potentiel de ce bien.Adresse exacte disponible après inscription sur neho.ch.VOUS SOUHAITEZ VISITER ? MERCI DE BIEN VOULOIR VOUS INSCRIRE D'ABORD : https://neho.ch/d/1463-26-1","Rovray","","1463","Rovray","46.7925564","6.7714838","CHF 690’000.–","287","692","111","690000",""
